keyword,positionName,companyFullName,companySize,industryField,companyNature,city,district,province,salary,lowSalary,highSalary,workYear,education,positionId,address,publishTime,channelNumber
深度学习,深度学习算法工程师,惠州市德赛西威汽车电子股份有限公司,,制造业,民营,深圳市,,广东省,3-5万,3,5万,经验不限,,1998666753248739331,,1765354262,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,深圳市英汉思动力科技有限公司,,制造业,外商独资,深圳市,,广东省,1.6-3万,1.6,3万,经验不限,,2033819730284666883,,1773735384,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,杭州灵西机器人智能科技有限公司,,信息传输、软件和信息技术服务业,民营,杭州市,,浙江省,1.5-3万,1.5,3万,经验不限,,2042154101152571396,,1775722453,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,东莞市摩视自动化科技有限公司深圳分公司,1-49人,批发和零售业,其他,深圳市,,广东省,2-5万,2,5万,经验不限,硕士研究生,2059696708799184897,深圳市南山区光峰科技总部大厦2006单元,1779866343,广东人社公共招聘服务平台
深度学习,深度学习算法工程师,广州富唯智能科技有限公司,,信息传输、软件和信息技术服务业,民营,广州市,,广东省,1.8-4万,1.8,4万,经验不限,,2011351500617957376,,1768378541,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,矽瞻科技（成都）有限公司,,信息传输、软件和信息技术服务业,民营,成都市,,四川省,1.5-2.5万,1.5,2.5万,经验不限,,2059187699721584644,,1779783580,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,同致电子科技（厦门）有限公司,1000-2000人,制造业,民营,厦门市,,福建省,-1--1,-1,-1,经验不限,硕士研究生,1873305699761668101,,1780290735,厦门市人才服务中心
深度学习,深度学习算法工程师,杭州以诺行汽车科技股份有限公司,,科学研究和技术服务业,民营,杭州市,,浙江省,1.6-4.5万,1.6,4.5万,经验不限,,1988881897782132736,,1763021370,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,上海深树荫智能信息系统有限责任公司,,信息传输、软件和信息技术服务业,其他,苏州市,,江苏省,1.5-2.5万,1.5,2.5万,经验不限,,1945700188052406273,昆山市建滔中心1号楼2324室,1752726048,北京拉勾网络技术有限公司
深度学习,深度学习算法工程师,北京理工合肥无人智能装备研究院,,,事业单位,合肥市,,安徽省,2-3.5万,2,3.5万,经验不限,,1968588217809526785,,1758182980,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,上海晰见科技有限公司,,科学研究和技术服务业,民营,上海市,,上海市,3-6万,3,6万,经验不限,,1996854009847496706,,1764922070,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,上海厚雪私募基金管理有限公司,,金融业,民营,深圳市,,广东省,3.5-6.5万,3.5,6.5万,经验不限,,1939234210845966343,,1751184439,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,浙江吉利控股集团有限公司,,制造业,民营,上海市,,上海市,2.2-5万,2.2,5万,经验不限,,2008451423230246914,,1767687109,同道精英（天津）信息技术有限公司
深度学习,深度学习算法研究员,厦门微亚智能科技股份有限公司,,制造业,民营,厦门市,,福建省,3-6万,3,6万,经验不限,,2004465038991572992,,1766736681,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,东莞市摩视自动化科技有限公司,,科学研究和技术服务业,民营,东莞市,,广东省,4-6万,4,6万,经验不限,,2038893854187085827,,1774945150,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,北京数字绿土科技股份有限公司,,科学研究和技术服务业,民营,武汉市,,湖北省,2-4万,2,4万,经验不限,,2034182348392390663,,1773821839,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,北京数字绿土科技股份有限公司,,科学研究和技术服务业,民营,北京市,,北京市,2-4万,2,4万,经验不限,,2034182349982031878,,1773821840,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,重庆天箭惯性科技股份有限公司,,制造业,民营,重庆市,,重庆市,1.5-2.5万,1.5,2.5万,经验不限,,2037806104218329088,,1774685810,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,深圳鲲为科技有限公司,,批发和零售业,外商独资,深圳市,,广东省,2-3.5万,2,3.5万,经验不限,,2053389257905029125,,1778401123,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,东莞松山湖智通美瀚人力资源有限公司,,租赁和商务服务业,其他,东莞市,,广东省,2.5-4万,2.5,4万,经验不限,硕士研究生,2056435933598859267,广东省东莞市松山湖园区科技四路16号2栋508室,1779085726,广东人社公共招聘服务平台
深度学习,深度学习算法工程师,湖南品信生物工程有限公司,,制造业,外商独资,长沙市,,湖南省,1.8-2.5万,1.8,2.5万,经验不限,,2059549331618414593,,1779869799,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,武汉极目智能技术有限公司,,科学研究和技术服务业,民营,武汉市,,湖北省,7000-10000元,7000,10000元,经验不限,大学本科,1996407405906771975,武汉东湖新技术开发高新大道999号武汉新能源研究大楼G6-1501,1764815521,湖北公共招聘
深度学习,深度学习算法工程师.,广东嘉腾机器人自动化有限公司,500-999人,制造业,其他,佛山市,,广东省,1-2万,1,2万,经验不限,硕士研究生,2043752434144927748,佛山市顺德区杏坛镇德进路2号,1776085473,广东人社公共招聘服务平台
深度学习,深度学习算法工程师,合肥芯明智能科技有限公司,,信息传输、软件和信息技术服务业,民营,上海市,,上海市,1.5-3.5万,1.5,3.5万,经验不限,,1932712352244187136,,1749629507,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,深存科技（无锡）有限公司,,科学研究和技术服务业,股份制企业,无锡市,,江苏省,1-1.5万,1,1.5万,3-5年,硕士研究生,1935695129688162307,东庄电力电子科技园,1750040412,北京网聘信息技术有限公司
深度学习,深度学习算法工程师,杭州灵西机器人智能科技有限公司,,信息传输、软件和信息技术服务业,民营,杭州市,,浙江省,2.5-3.5万,2.5,3.5万,经验不限,,1938509898249814017,,1751011750,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,武汉智原科技有限责任公司,,信息传输、软件和信息技术服务业,民营,武汉市,,湖北省,1.5-3万,1.5,3万,经验不限,,1947569869407805445,,1753171815,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,四川国软科技集团有限公司,,信息传输、软件和信息技术服务业,民营,成都市,,四川省,1.1-2.2万,1.1,2.2万,1-3年,大学本科,1892206799097446400,四川国软科技集团有限公司,1770612974,北京网聘信息技术有限公司
深度学习,深度学习算法工程师,成都与睿创新科技有限公司,,信息传输、软件和信息技术服务业,民营,成都市,,四川省,2-5万,2,5万,经验不限,,1957353308071018503,,1755504369,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,深圳市普渡科技股份有限公司,,批发和零售业,民营,深圳市,,广东省,3-4万,3,4万,经验不限,,1988157524850917378,,1762848666,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,郑州多元智能装备股份有限公司,,制造业,民营,郑州市,,河南省,2-3万,2,3万,5-10年,硕士研究生,1996937682332434433,郑州多元智能装备股份有限公司,1764834336,北京网聘信息技术有限公司
深度学习,深度学习算法工程师,立得空间信息技术股份有限公司,,科学研究和技术服务业,民营,武汉市,,湖北省,1.8-3万,1.8,3万,经验不限,,2016423986305589255,,1769587916,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,重庆嘉士腾医药有限公司,,批发和零售业,民营,重庆市,,重庆市,1.5-2万,1.5,2万,经验不限,,2019323920947232771,,1770279314,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,求之科技（无锡）有限公司,,科学研究和技术服务业,港澳台公司,北京市,,北京市,3-6万,3,6万,经验不限,,2009537523965116421,,1767946055,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,山东海德智能科技有限公司,,科学研究和技术服务业,民营,潍坊市,,山东省,1-1.5万,1,1.5万,3-5年,硕士研究生,2041873530375528449,联东高新区产业园,1775562753,北京网聘信息技术有限公司
深度学习,深度学习算法工程师,东莞市摩视自动化科技有限公司,,科学研究和技术服务业,民营,深圳市,,广东省,4-6万,4,6万,经验不限,,2038893866782580743,,1774945153,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,深圳中科飞测科技股份有限公司,,制造业,民营,上海市,,上海市,2.5-4万,2.5,4万,经验不限,,2016787523049512964,,1769674590,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,北京数字绿土科技股份有限公司,,科学研究和技术服务业,民营,北京市,,北京市,2-4万,2,4万,3-5年,大学本科,2034263430714646528,中关村软件园孵化器2号楼2A,1773726459,北京网聘信息技术有限公司
深度学习,深度学习算法工程师,深圳市华汉伟业科技有限公司,,制造业,民营,深圳市,,广东省,1.8-3.5万,1.8,3.5万,经验不限,,2006638418075205634,,1767254855,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,黑龙江惠达科技股份有限公司上海分公司,,科学研究和技术服务业,其他,上海市,,上海市,2-4万,2,4万,经验不限,,2047593866588602370,,1777019394,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,上海骄成超声波技术股份有限公司,,制造业,民营,上海市,,上海市,2-3万,2,3万,经验不限,,2050126877821124613,,1777623311,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,深圳市谱汇智能科技有限公司,,制造业,民营,深圳市,,广东省,2-4万,2,4万,经验不限,,2052301856730136581,,1778141867,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,深圳吉阳智能科技有限公司,,制造业,外商独资,深圳市,,广东省,2.5-5万,2.5,5万,经验不限,,2052663521422098435,,1778228094,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,深圳星辰通用机器人有限公司,,制造业,民营,深圳市,,广东省,2-3万,2,3万,经验不限,,2054476300060352512,,1778660294,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,先临三维科技股份有限公司,,科学研究和技术服务业,其他,杭州市,,浙江省,-1--1,-1,-1,经验不限,硕士研究生,2017281701742526466,杭州，香港,1769762360,浙江省人才市场
深度学习,深度学习算法工程师,丹阳慧创医疗设备有限公司,,制造业,民营,北京市,,北京市,2-3万,2,3万,经验不限,,2060275361102577664,,1780042898,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,重庆天箭惯性科技股份有限公司,,制造业,央企/国企,重庆市,,重庆市,1.5-2.5万,1.5,2.5万,3-5年,大学本科,2038797482104479747,重庆天箭惯性科技股份有限公司,1779162407,北京网聘信息技术有限公司
深度学习,深度学习算法工程师,广东嘉腾机器人自动化有限公司,500-999人,制造业,其他,佛山市,,广东省,1-2万,1,2万,经验不限,硕士研究生,2034329364049453061,佛山市顺德区杏坛镇德进路2号,1773804607,广东人社公共招聘服务平台
深度学习,深度学习算法工程师,北京思创贯宇科技开发有限公司,,科学研究和技术服务业,民营,北京市,,北京市,2-3.5万,2,3.5万,经验不限,硕士研究生,1731644288384778243,北京紫竹院路81号北方地产大厦208,1772249486,北京网聘信息技术有限公司
深度学习,深度学习算法工程师,九识智能（北京）科技有限公司,,科学研究和技术服务业,港澳台公司,北京市,,北京市,3-6万,3,6万,经验不限,,1937422529979629569,,1750752501,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,山东追溯信息科技有限公司,,信息传输、软件和信息技术服务业,民营,济南市,,山东省,1-1.2万,1,1.2万,1-3年,大学本科,1937509296992698373,绿城兰悦,1750654507,北京网聘信息技术有限公司
深度学习,深度学习算法工程师,福瑞泰克智能系统有限公司,,制造业,民营,杭州市,,浙江省,2.5-5万,2.5,5万,经验不限,,1999753265180721153,,1765613306,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,深圳市大族智能控制科技有限公司,,制造业,民营,深圳市,,广东省,1.5-3万,1.5,3万,经验不限,,2031281979220189185,,1773130337,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,深圳市普渡科技股份有限公司,,批发和零售业,民营,成都市,,四川省,2.5-4万,2.5,4万,经验不限,,1948294502633594886,,1753344581,同道精英（天津）信息技术有限公司
深度学习,深度学习开发工程师,合肥酷芯微电子股份有限公司,,信息传输、软件和信息技术服务业,外商独资,上海市,,上海市,3-5万,3,5万,经验不限,,2010987272148762628,,1768291702,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,郑州多元智能装备股份有限公司,,制造业,民营,郑州市,,河南省,1.5-2.5万,1.5,2.5万,3-5年,硕士研究生,2007082846098964480,中牟汽车产业园,1772239088,北京网聘信息技术有限公司
深度学习,深度学习算法工程师,湖南北云科技有限公司,,科学研究和技术服务业,外商独资,长沙市,,湖南省,3-5万,3,5万,经验不限,,2021498068201660419,,1770797671,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,砺算科技（上海）有限公司,,科学研究和技术服务业,民营,南京市,,江苏省,2-4万,2,4万,经验不限,,2028021395951345665,,1772352954,同道精英（天津）信息技术有限公司
深度学习,深度学习算法实习生,上海追势科技有限公司,,科学研究和技术服务业,民营,上海市,,上海市,3000-7000元,3000,7000元,,,2014973256185044998,,1769242035,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,埃视森智能科技（上海）有限公司,,信息传输、软件和信息技术服务业,民营,郑州市,,河南省,1.2-2.5万,1.2,2.5万,经验不限,,1984176447158247425,,1761899503,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,菲鹏生物股份有限公司,,制造业,民营,深圳市,,广东省,2-3万,2,3万,经验不限,,1991418019179806721,,1763626029,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,矽瞻科技（成都）有限公司,,信息传输、软件和信息技术服务业,民营,成都市,,四川省,1.5-3万,1.5,3万,经验不限,,2057011811370549250,,1779264807,同道精英（天津）信息技术有限公司
深度学习,深度学习算法实习生,海尔卡奥斯物联生态科技有限公司,,信息传输、软件和信息技术服务业,民营,青岛市,,山东省,3000元-3000元,3000元,3000元,,,2057375322499858437,,1779351475,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师,南京景曜智能科技有限公司,,科学研究和技术服务业,民营,南京市,,江苏省,2-3万,2,3万,5-10年,硕士研究生,1996937852428369926,南京景曜智能科技有限公司,1779328355,北京网聘信息技术有限公司
深度学习,深度学习算法工程师,同致电子科技（厦门）有限公司,1000-2000人,制造业,其他,厦门市,,福建省,3-4万,3,4万,经验不限,博士研究生,2056723714661564423,厦门市,1779073206,福建毕业生就业中心
深度学习,感知/深度学习算法TLM,北京魔门塔科技有限公司,,科学研究和技术服务业,外商独资,上海市,,上海市,7.5-9万,7.5,9万,经验不限,,1933073972451360775,,1749715724,同道精英（天津）信息技术有限公司
深度学习,深度学习高级算法工程师,合肥知常光电科技有限公司,,科学研究和技术服务业,民营,合肥市,,安徽省,2.5-3万,2.5,3万,3-5年,硕士研究生,1731717396664172550,合肥知常光电科技有限公司,1773192357,北京网聘信息技术有限公司
深度学习,深度学习图像算法工程师,重庆中科摇橹船信息科技有限公司,,制造业,民营,无锡市,,江苏省,1.5-3万,1.5,3万,经验不限,,1963876453418549253,,1757059608,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师/专家,维沃移动通信有限公司,,批发和零售业,民营,深圳市,,广东省,5-8万,5,8万,经验不限,,1996491441886740484,,1764835627,同道精英（天津）信息技术有限公司
深度学习,深度学习框架研发工程师,摩尔线程智能科技（北京）股份有限公司,,信息传输、软件和信息技术服务业,民营,深圳市,,广东省,4-7万,4,7万,经验不限,,2008813606304759815,,1767773460,同道精英（天津）信息技术有限公司
深度学习,深度学习量化研究员（实习）,银泰证券有限责任公司,,金融业,民营,深圳市,,广东省,0.7-1.1万,0.7,1.1万,,,1976560122058653697,,1760083630,同道精英（天津）信息技术有限公司
深度学习,深度学习/图像算法工程师,广州文远知行科技有限公司,,科学研究和技术服务业,港澳台公司,广州市,,广东省,2-5万,2,5万,经验不限,,1989243623019134978,,1763107612,同道精英（天津）信息技术有限公司
深度学习,深度学习算法专家（目标检测跟踪）,维沃移动通信有限公司,,批发和零售业,民营,深圳市,,广东省,5-8万,5,8万,经验不限,,1987069696020856836,,1762589308,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师（双休）,东莞市摩视自动化科技有限公司,,科学研究和技术服务业,民营,深圳市,,广东省,3-6万,3,6万,经验不限,,2042517540978843654,,1775809104,同道精英（天津）信息技术有限公司
深度学习,视觉感知算法专家（深度学习）,维沃移动通信有限公司,,批发和零售业,民营,杭州市,,浙江省,6-9万,6,9万,经验不限,,1953730828005949440,,1754640702,同道精英（天津）信息技术有限公司
深度学习,算法专家/总监（深度学习方向）,深圳市普渡科技股份有限公司,,批发和零售业,民营,深圳市,,广东省,4-7万,4,7万,经验不限,,1973298973557276675,,1759306112,同道精英（天津）信息技术有限公司
深度学习,深度学习应用算法工程师,苏州登临科技股份有限公司,,科学研究和技术服务业,港澳台公司,成都市,,四川省,1.6-3.5万,1.6,3.5万,经验不限,,1953730340846059523,,1754640586,同道精英（天津）信息技术有限公司
深度学习,深度学习视觉算法工程师,恩斯迈电子（深圳）有限公司,,制造业,外商独资,深圳市,,广东省,1.5-3万,1.5,3万,1-3年,大学本科,1961785239056179200,恩斯迈电子(深圳)有限公司(东南门),1773706909,北京网聘信息技术有限公司
深度学习,深度学习算法专家（目标检测跟踪）,维沃移动通信有限公司,,批发和零售业,民营,杭州市,,浙江省,5-8万,5,8万,经验不限,,1987069694909366272,,1762589307,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师/专家,维沃移动通信有限公司,,批发和零售业,民营,上海市,,上海市,5-8万,5,8万,经验不限,,1996491444323631110,,1764835628,同道精英（天津）信息技术有限公司
深度学习,深度学习框架测试架构师,中国电子科技南湖研究院,,制造业,其他,北京市,,北京市,2-4万,2,4万,经验不限,,1985923652088512519,中关村国际,1762316069,北京拉勾网络技术有限公司
深度学习,深度学习（新药研发科学家）,百奥赛图（北京）医药科技股份有限公司,,科学研究和技术服务业,港澳台公司,北京市,,北京市,2.3-5万,2.3,5万,经验不限,,2050126507384651776,,1777623223,同道精英（天津）信息技术有限公司
深度学习,深度学习工程师（CV方向）,北京奥普托科微电子技术有限公司,,信息传输、软件和信息技术服务业,民营,北京市,,北京市,2-4万,2,4万,经验不限,,1998666080113016835,,1765354101,同道精英（天津）信息技术有限公司
深度学习,深度学习/图像算法工程师,广州文远知行科技有限公司,,科学研究和技术服务业,港澳台公司,深圳市,,广东省,2-5万,2,5万,经验不限,,2003377651402031106,,1766477427,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师/专家,维沃移动通信有限公司,,批发和零售业,民营,杭州市,,浙江省,5-8万,5,8万,经验不限,,1996491443098894338,,1764835627,同道精英（天津）信息技术有限公司
深度学习,深度学习算法框架工程师,北京地平线信息技术有限公司,,科学研究和技术服务业,港澳台公司,北京市,,北京市,3-4.5万,3,4.5万,经验不限,,2053027378917163008,,1778314845,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师（经纬）,华能信息技术有限公司,,科学研究和技术服务业,央企/国企,北京市,,北京市,2-3.5万,2,3.5万,1-3年,大学本科,2047672038839435271,望京SOHO中心-T3,1779672268,北京网聘信息技术有限公司
深度学习,深度学习高级算法工程师,合肥知常光电科技有限公司,,科学研究和技术服务业,民营,合肥市,,安徽省,2.5-3万,2.5,3万,3-5年,硕士研究生,1902356088730181632,合肥知常光电科技有限公司,1773192331,北京网聘信息技术有限公司
深度学习,深度学习系统研发实习生,北京车和家信息技术有限公司,,信息传输、软件和信息技术服务业,民营,杭州市,,浙江省,7000-9000元,7000,9000元,,,1983448066950979589,,1761725844,同道精英（天津）信息技术有限公司
深度学习,深度学习算法框架工程师,北京地平线信息技术有限公司,,科学研究和技术服务业,港澳台公司,南京市,,江苏省,3-4.5万,3,4.5万,经验不限,,2053027377298161664,,1778314844,同道精英（天津）信息技术有限公司
深度学习,AI深度学习工程师,中海建筑有限公司南京分公司,,建筑业,其他,南京市,,江苏省,1.1-1.5万,1.1,1.5万,经验不限,,2042155887418433536,,1775722879,同道精英（天津）信息技术有限公司
深度学习,算法工程师（深度学习）,有为图像技术（苏州）有限公司,,科学研究和技术服务业,民营,苏州市,,江苏省,2-3万,2,3万,经验不限,,1930537636481613824,,1749111014,同道精英（天津）信息技术有限公司
深度学习,视觉感知算法专家（深度学习）,维沃移动通信有限公司,,批发和零售业,民营,深圳市,,广东省,6-9万,6,9万,经验不限,,1953730825388703749,,1754640701,同道精英（天津）信息技术有限公司
深度学习,算法工程师（深度学习）,北京思创贯宇科技开发有限公司,,科学研究和技术服务业,民营,北京市,,北京市,2-3万,2,3万,3-5年,硕士研究生,2028101949887111169,北京海淀区紫竹院路81号北方地产大厦二层208,1772249472,北京网聘信息技术有限公司
深度学习,深度学习框架开发实习生,上海壁仞科技股份有限公司,,科学研究和技术服务业,港澳台公司,杭州市,,浙江省,4000元-4000元,4000元,4000元,,,1943583302590947330,,1752221344,同道精英（天津）信息技术有限公司
深度学习,深度学习框架图编译工程师,中科寒武纪科技股份有限公司,,制造业,民营,深圳市,,广东省,2.5-5万,2.5,5万,经验不限,,2029833136598966279,,1772784906,同道精英（天津）信息技术有限公司
深度学习,深度学习研究员（全职/实习转正）,上海太衍私募基金管理有限公司,,金融业,民营,上海市,,上海市,4-7万,4,7万,经验不限,,2042879324587974658,,1775895360,同道精英（天津）信息技术有限公司
深度学习,深度学习框架开发工程师,上海顽岩私募基金管理有限公司,,金融业,民营,上海市,,上海市,4.5-7.5万,4.5,7.5万,经验不限,,2046866754479480839,,1776846037,同道精英（天津）信息技术有限公司
深度学习,深度学习算法部署工程师,杭州质子科技有限公司,,科学研究和技术服务业,民营,杭州市,,浙江省,3-3.5万,3,3.5万,经验不限,,2033820219588239361,,1773735501,同道精英（天津）信息技术有限公司
深度学习,深度学习框架图编译工程师,中科寒武纪科技股份有限公司,,制造业,民营,北京市,,北京市,2.5-5万,2.5,5万,经验不限,,1976923666596118532,,1760170306,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师-锂电方向,湖南视比特机器人有限公司,,科学研究和技术服务业,外商独资,长沙市,,湖南省,1.5-3万,1.5,3万,经验不限,,1953368229926158343,,1754554252,同道精英（天津）信息技术有限公司
深度学习,深度学习算法（AI算法） (MJ000988),凌云光技术股份有限公司,,科学研究和技术服务业,民营,北京市,,北京市,3-5万,3,5万,经验不限,,2036718792856068099,,1774426575,同道精英（天津）信息技术有限公司
深度学习,机器人深度学习算法专家,北京京东尚科信息技术有限公司,,信息传输、软件和信息技术服务业,外商独资,北京市,,北京市,3.5-6万,3.5,6万,经验不限,,1945032588436332546,,1752566880,同道精英（天津）信息技术有限公司
深度学习,AI算法工程师 （深度学习）,浙江闪铸集团有限公司,,科学研究和技术服务业,民营,杭州市,,浙江省,2-5万,2,5万,经验不限,,2036357502451474439,,1774340436,同道精英（天津）信息技术有限公司
深度学习,产品设计（图像深度学习方向）,重庆九洲星熠导航设备有限公司,,批发和零售业,民营,重庆市,,重庆市,1-1.5万,1,1.5万,经验不限,,2001203387529969665,,1765959042,同道精英（天津）信息技术有限公司
深度学习,视觉算法工程师（深度学习）,易思维（杭州）科技股份有限公司,,信息传输、软件和信息技术服务业,上市公司,杭州市,,浙江省,2-4万,2,4万,3-5年,大学本科,1846547019239415814,滨江区江南大道1088号，易思维（杭州）科技有限公司,1777429321,北京网聘信息技术有限公司
深度学习,高级深度学习算法工程师,深圳陨墨星人工智能有限公司,,信息传输、软件和信息技术服务业,外商独资,深圳市,,广东省,3-6万,3,6万,经验不限,,2050126811316371460,,1777623295,同道精英（天津）信息技术有限公司
深度学习,算法工程师（深度学习方向）,成都大公博创信息技术有限公司,,科学研究和技术服务业,民营,成都市,,四川省,1.3-3万,1.3,3万,经验不限,,2053026170294910976,,1778314557,同道精英（天津）信息技术有限公司
深度学习,算法工程师（深度学习方向）,成都大公博创信息技术有限公司,,科学研究和技术服务业,民营,成都市,,四川省,1.3-2.6万,1.3,2.6万,3-5年,大学本科,2053108678567280640,成都大公博创信息技术有限公司,1778218030,北京网聘信息技术有限公司
深度学习,量化研究员——深度学习方向,敦和控股有限公司,,租赁和商务服务业,民营,上海市,,上海市,3.5-6.5万,3.5,6.5万,经验不限,,2055201238387146759,,1778833133,同道精英（天津）信息技术有限公司
深度学习,量化研究员-深度学习方向,北京乐水私募基金管理有限公司,,金融业,民营,北京市,,北京市,3-6万,3,6万,经验不限,,2016786936354332672,,1769674450,同道精英（天津）信息技术有限公司
深度学习,视觉算法工程师（深度学习）,易思维（杭州）科技股份有限公司,,信息传输、软件和信息技术服务业,民营,杭州市,,浙江省,2.2-3.5万,2.2,3.5万,经验不限,,2036718244841152518,,1774426444,同道精英（天津）信息技术有限公司
深度学习,AI深度学习算法工程师,山西晋城钢铁控股集团有限公司,,批发和零售业,其他,晋城市,泽州县,山西省,0.8-1.2万,0.8,1.2万,经验不限,,1949649593445539842,山西省晋城市泽州县巴公镇晋钢控股集团,1753666533,晋城人才网
深度学习,高级深度学习算法工程师,广州文远知行科技有限公司,,科学研究和技术服务业,港澳台公司,上海市,,上海市,3-6万,3,6万,经验不限,,1992142772257308673,,1763798823,同道精英（天津）信息技术有限公司
深度学习,算法工程师（音频）-深度学习,听象科技（深圳）有限公司,,制造业,民营,深圳市,,广东省,3-6万,3,6万,经验不限,,2045053666554175491,,1776413764,同道精英（天津）信息技术有限公司
深度学习,中级深度学习算法工程师,广州市新文溯科技有限公司,,信息传输、软件和信息技术服务业,民营,广州市,,广东省,2.5-4万,2.5,4万,经验不限,,2026571840860479488,,1772007353,同道精英（天津）信息技术有限公司
深度学习,NLP深度学习算法工程师,上海柒志科技有限公司,,科学研究和技术服务业,民营,南昌市,,江西省,1.6-2万,1.6,2万,1-3年,大学本科,2059993217239367685,柒志科技有限公司,1779689603,北京网聘信息技术有限公司
深度学习,深度学习算法工程师（机器人）,杭州永创智能设备股份有限公司,,制造业,上市公司,杭州市,,浙江省,1.5-3万,1.5,3万,经验不限,硕士研究生,1958888015128707076,杭州永创智能设备股份有限公司,1771913870,北京网聘信息技术有限公司
深度学习,深度学习算法工程师(J11338),苏州睿新微系统技术有限公司,,科学研究和技术服务业,民营,苏州市,,江苏省,2-3.5万,2,3.5万,经验不限,,2038893924185825284,,1774945167,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师（机器人）,深圳市普渡科技股份有限公司,,批发和零售业,民营,深圳市,,广东省,3-6万,3,6万,经验不限,,2008088367291842564,,1767600549,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师（目标检测跟踪）,维沃移动通信有限公司,,批发和零售业,民营,深圳市,,广东省,3.5-6.5万,3.5,6.5万,经验不限,,1987069708805095431,,1762589311,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师（目标检测跟踪）,维沃移动通信有限公司,,批发和零售业,民营,杭州市,,浙江省,3.5-6.5万,3.5,6.5万,经验不限,,1987069710088552452,,1762589311,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师/专家（定位方向）,酷睿程（北京）科技有限公司,,科学研究和技术服务业,外商独资,上海市,,上海市,3-6万,3,6万,经验不限,,2044691216621002757,,1776327349,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师（智能驾驶方向）,比亚迪股份有限公司,,制造业,港澳台公司,深圳市,,广东省,2.5-3.5万,2.5,3.5万,,,2052663530754555908,,1778228097,同道精英（天津）信息技术有限公司
深度学习,深度学习性能优化工程师,北京车和家信息技术有限公司,,信息传输、软件和信息技术服务业,民营,上海市,,上海市,7-10万,7,10万,经验不限,,2045053969286062080,,1776413836,同道精英（天津）信息技术有限公司
深度学习,深度学习算法工程师(J11743),烟台睿创微纳技术股份有限公司,,制造业,民营,上海市,,上海市,4-7万,4,7万,5-10年,硕士研究生,2046585802008190980,睿创上海研究中心,1776669494,北京网聘信息技术有限公司
